SUP_ID,STA_NM_ANFR,NB_STATIONS_ANFR,NAT_ID,NAT_LB_NOM,latitude,longitude,SUP_NM_HAUT,ADR_LB_LIEU,ADR_LB_ADD1,ADR_NM_CP,COM_CD_INSEE
458152,780220058,4,31,Silo,49.074444444444445,1.5130555555555556,26,,chem du ponceau - le grand val,78270,78320
