SUP_ID,latitude,longitude,image,statut
2994621,48.98416666666667,1.8038888888888889,support_2994621.jpg,ok
1907552,48.900277777777774,2.160277777777777,support_1907552.jpg,ok
3032571,48.73277777777778,2.0141666666666667,support_3032571.jpg,ok
2957319,48.95583333333334,1.863611111111111,support_2957319.jpg,ok
2725119,48.97944444444445,1.7197222222222224,support_2725119.jpg,ok
1515656,48.967777777777776,1.9941666666666664,support_1515656.jpg,ok
450502,48.79861111111111,1.5980555555555558,support_450502.jpg,ok
473420,48.78861111111111,1.971666666666667,support_473420.jpg,ok
536461,49.02055555555555,1.4836111111111112,support_536461.jpg,ok
1889347,48.78666666666666,2.044722222222222,support_1889347.jpg,ok
482255,48.85444444444445,1.9155555555555557,support_482255.jpg,ok
648508,48.86,2.148055555555556,support_648508.jpg,ok
467551,48.66361111111111,1.746388888888889,support_467551.jpg,existante
2211691,48.90111111111111,2.145833333333333,support_2211691.jpg,ok
815500,48.90444444444445,1.85,support_815500.jpg,ok
3298382,49.01416666666667,1.6894444444444443,support_3298382.jpg,ok
3236801,48.973333333333336,2.0277777777777777,support_3236801.jpg,ok
1565878,48.84,1.7147222222222225,support_1565878.jpg,ok
1468648,48.95361111111112,1.5705555555555557,support_1468648.jpg,ok
2725119,48.97944444444445,1.7197222222222224,support_2725119.jpg,existante
1277884,48.939722222222215,2.046111111111111,support_1277884.jpg,ok
1435703,48.83166666666667,2.0011111111111117,support_1435703.jpg,ok
2378419,48.92027777777778,2.1838888888888888,support_2378419.jpg,ok
2734929,48.94277777777778,2.026388888888889,support_2734929.jpg,ok
2246862,48.897777777777776,2.111666666666667,support_2246862.jpg,ok
601178,48.83472222222223,2.145,support_601178.jpg,ok
3103088,48.95722222222223,2.0672222222222225,support_3103088.jpg,ok
524176,48.78055555555555,1.9666666666666668,support_524176.jpg,existante
358173,48.98888888888889,1.8955555555555557,support_358173.jpg,ok
589413,48.57611111111112,1.8786111111111112,support_589413.jpg,existante
2373345,48.63472222222222,1.7816666666666665,support_2373345.jpg,ok
1930677,48.725,1.897222222222222,support_1930677.jpg,ok
333561,48.805277777777775,2.1422222222222222,support_333561.jpg,ok
870228,48.93666666666666,1.743888888888889,support_870228.jpg,ok
521801,48.8,1.9094444444444445,support_521801.jpg,ok
1466265,49.03333333333333,1.5569444444444445,support_1466265.jpg,ok
475297,48.94277777777778,1.5430555555555554,support_475297.jpg,existante
1825647,48.750277777777775,1.7225,support_1825647.jpg,ok
510842,48.84444444444445,1.6991666666666667,support_510842.jpg,ok
1468648,48.95361111111112,1.5705555555555557,support_1468648.jpg,existante
2131794,48.775277777777774,1.9472222222222224,support_2131794.jpg,ok
1424786,49.05972222222222,1.763611111111111,support_1424786.jpg,ok
1589727,48.95027777777778,1.8669444444444443,support_1589727.jpg,ok
815714,48.973055555555554,2.17,support_815714.jpg,ok
518734,48.96305555555556,1.7472222222222222,support_518734.jpg,existante
1560997,48.80416666666667,1.7925,support_1560997.jpg,ok
1545010,48.93416666666666,2.041111111111111,support_1545010.jpg,ok
593553,48.73777777777778,1.6302777777777775,support_593553.jpg,ok
460852,48.55583333333333,1.9191666666666665,support_460852.jpg,ok
2576065,48.79166666666666,1.965,support_2576065.jpg,ok
2899841,48.78666666666666,2.149722222222222,support_2899841.jpg,ok
1600423,48.94499999999999,1.7280555555555557,support_1600423.jpg,ok
834937,48.895,2.0941666666666667,support_834937.jpg,ok
2975034,49.01111111111111,1.6955555555555557,support_2975034.jpg,ok
589432,48.70583333333334,1.978055555555556,support_589432.jpg,ok
466815,48.83611111111112,2.088611111111111,support_466815.jpg,ok
1422902,48.91111111111111,2.1730555555555555,support_1422902.jpg,ok
601178,48.83472222222223,2.145,support_601178.jpg,existante
835004,48.82055555555556,1.9994444444444448,support_835004.jpg,ok
794061,48.79277777777778,2.1327777777777777,support_794061.jpg,existante
1624219,48.907777777777774,2.158333333333333,support_1624219.jpg,ok
1594400,48.82972222222222,1.9777777777777776,support_1594400.jpg,ok
816672,48.76083333333333,2.062777777777778,support_816672.jpg,ok
553278,48.83694444444445,2.127222222222222,support_553278.jpg,ok
1748008,48.76444444444444,1.9711111111111117,support_1748008.jpg,ok
